security,ts_code,symbol,name,cnspell,market,list_date
300401.XSHE,300401.SZ,300401,花园生物,HYSW,创业板,20141009
300402.XSHE,300402.SZ,300402,宝色股份,BSGF,创业板,20141010
300403.XSHE,300403.SZ,300403,汉宇集团,HYJT,创业板,20141030
300404.XSHE,300404.SZ,300404,博济医药,BJYY,创业板,20150424
300405.XSHE,300405.SZ,300405,科隆股份,KLGF,创业板,20141030
300406.XSHE,300406.SZ,300406,九强生物,JQSW,创业板,20141030
300407.XSHE,300407.SZ,300407,凯发电气,KFDQ,创业板,20141203
300408.XSHE,300408.SZ,300408,三环集团,SHJT,创业板,20141203
300409.XSHE,300409.SZ,300409,道氏技术,DSJS,创业板,20141203
300410.XSHE,300410.SZ,300410,正业科技,ZYKJ,创业板,20141231
300411.XSHE,300411.SZ,300411,金盾股份,JDGF,创业板,20141231
300412.XSHE,300412.SZ,300412,迦南科技,JNKJ,创业板,20141231
300413.XSHE,300413.SZ,300413,芒果超媒,MGCM,创业板,20150121
300414.XSHE,300414.SZ,300414,中光防雷,ZGFL,创业板,20150513
300415.XSHE,300415.SZ,300415,伊之密,YZM,创业板,20150123
300416.XSHE,300416.SZ,300416,苏试试验,SSSY,创业板,20150122
300417.XSHE,300417.SZ,300417,南华仪器,NHYQ,创业板,20150123
300418.XSHE,300418.SZ,300418,昆仑万维,KLWW,创业板,20150121
300419.XSHE,300419.SZ,300419,ST浩丰,STHF,创业板,20150122
300420.XSHE,300420.SZ,300420,五洋自控,WYZK,创业板,20150217
300421.XSHE,300421.SZ,300421,力星股份,LXGF,创业板,20150217
300422.XSHE,300422.SZ,300422,博世科,BSK,创业板,20150217
300423.XSHE,300423.SZ,300423,昇辉科技,SHKJ,创业板,20150217
300424.XSHE,300424.SZ,300424,航新科技,HXKJ,创业板,20150422
300425.XSHE,300425.SZ,300425,中建环能,ZJHN,创业板,20150216
300426.XSHE,300426.SZ,300426,华智数媒,HZSM,创业板,20150217
300427.XSHE,300427.SZ,300427,红相股份,HXGF,创业板,20150217
300428.XSHE,300428.SZ,300428,立中集团,LZJT,创业板,20150319
300429.XSHE,300429.SZ,300429,强力新材,QLXC,创业板,20150324
300430.XSHE,300430.SZ,300430,*ST益通,STYT,创业板,20150319
300432.XSHE,300432.SZ,300432,富临精工,FLJG,创业板,20150319
300433.XSHE,300433.SZ,300433,蓝思科技,LSKJ,创业板,20150318
300434.XSHE,300434.SZ,300434,金石亚药,JSYY,创业板,20150424
300435.XSHE,300435.SZ,300435,中泰股份,ZTGF,创业板,20150326
300436.XSHE,300436.SZ,300436,广生堂,GST,创业板,20150422
300437.XSHE,300437.SZ,300437,清水源,QSY,创业板,20150423
300438.XSHE,300438.SZ,300438,鹏辉能源,PHNY,创业板,20150424
300439.XSHE,300439.SZ,300439,美康生物,MKSW,创业板,20150422
300440.XSHE,300440.SZ,300440,运达科技,YDKJ,创业板,20150423
300441.XSHE,300441.SZ,300441,鲍斯股份,BSGF,创业板,20150423
300442.XSHE,300442.SZ,300442,润泽科技,RZKJ,创业板,20150424
300443.XSHE,300443.SZ,300443,金雷股份,JLGF,创业板,20150422
300444.XSHE,300444.SZ,300444,双杰电气,SJDQ,创业板,20150423
300445.XSHE,300445.SZ,300445,康斯特,KST,创业板,20150424
300446.XSHE,300446.SZ,300446,航天智造,HTZZ,创业板,20150423
300447.XSHE,300447.SZ,300447,全信股份,QXGF,创业板,20150422
300448.XSHE,300448.SZ,300448,浩云科技,HYKJ,创业板,20150424
300449.XSHE,300449.SZ,300449,汉邦高科,HBGK,创业板,20150422
300450.XSHE,300450.SZ,300450,先导智能,XDZN,创业板,20150518
300451.XSHE,300451.SZ,300451,创业慧康,CYHK,创业板,20150514
300452.XSHE,300452.SZ,300452,山河药辅,SHYF,创业板,20150515
300453.XSHE,300453.SZ,300453,三鑫医疗,SXYL,创业板,20150515
300454.XSHE,300454.SZ,300454,深信服,SXF,创业板,20180516
300455.XSHE,300455.SZ,300455,航天智装,HTZZ,创业板,20150515
300456.XSHE,300456.SZ,300456,赛微电子,SWDZ,创业板,20150514
300457.XSHE,300457.SZ,300457,赢合科技,YHKJ,创业板,20150514
300458.XSHE,300458.SZ,300458,全志科技,QZKJ,创业板,20150515
300459.XSHE,300459.SZ,300459,汤姆猫,TMM,创业板,20150515
300460.XSHE,300460.SZ,300460,ST惠伦,STHL,创业板,20150515
300461.XSHE,300461.SZ,300461,田中精机,TZJJ,创业板,20150519
300462.XSHE,300462.SZ,300462,ST华铭,STHM,创业板,20150527
300463.XSHE,300463.SZ,300463,迈克生物,MKSW,创业板,20150528
300464.XSHE,300464.SZ,300464,星徽股份,XHGF,创业板,20150610
300465.XSHE,300465.SZ,300465,高伟达,GWD,创业板,20150528
300466.XSHE,300466.SZ,300466,赛摩智能,SMZN,创业板,20150528
300467.XSHE,300467.SZ,300467,迅游科技,XYKJ,创业板,20150527
300468.XSHE,300468.SZ,300468,四方精创,SFJC,创业板,20150527
300469.XSHE,300469.SZ,300469,信息发展,XXFZ,创业板,20150611
300470.XSHE,300470.SZ,300470,中密控股,ZMKG,创业板,20150612
300471.XSHE,300471.SZ,300471,厚普股份,HPGF,创业板,20150611
300472.XSHE,300472.SZ,300472,*ST新元,STXY,创业板,20150611
300473.XSHE,300473.SZ,300473,德尔股份,DEGF,创业板,20150612
300474.XSHE,300474.SZ,300474,景嘉微,JJW,创业板,20160331
300475.XSHE,300475.SZ,300475,香农芯创,XNXC,创业板,20150610
300476.XSHE,300476.SZ,300476,胜宏科技,SHKJ,创业板,20150611
300477.XSHE,300477.SZ,300477,ST合纵,STHZ,创业板,20150610
300478.XSHE,300478.SZ,300478,杭州高新,HZGX,创业板,20150610
300479.XSHE,300479.SZ,300479,神思电子,SSDZ,创业板,20150612
300480.XSHE,300480.SZ,300480,光力科技,GLKJ,创业板,20150702
300481.XSHE,300481.SZ,300481,濮阳惠成,PYHC,创业板,20150630
300482.XSHE,300482.SZ,300482,万孚生物,WFSW,创业板,20150630
300483.XSHE,300483.SZ,300483,首华燃气,SHRQ,创业板,20150630
300484.XSHE,300484.SZ,300484,蓝海华腾,LHHT,创业板,20160322
300485.XSHE,300485.SZ,300485,赛升药业,SSYY,创业板,20150626
300486.XSHE,300486.SZ,300486,东杰智能,DJZN,创业板,20150630
300487.XSHE,300487.SZ,300487,蓝晓科技,LXKJ,创业板,20150702
300488.XSHE,300488.SZ,300488,恒锋工具,HFGJ,创业板,20150701
300489.XSHE,300489.SZ,300489,光智科技,GZKJ,创业板,20150701
300490.XSHE,300490.SZ,300490,华自科技,HZKJ,创业板,20151231
300491.XSHE,300491.SZ,300491,通合科技,THKJ,创业板,20151231
300492.XSHE,300492.SZ,300492,华图山鼎,HTSD,创业板,20151223
300493.XSHE,300493.SZ,300493,润欣科技,RXKJ,创业板,20151210
300494.XSHE,300494.SZ,300494,盛天网络,STWL,创业板,20151231
300496.XSHE,300496.SZ,300496,中科创达,ZKCD,创业板,20151210
300497.XSHE,300497.SZ,300497,富祥股份,FXGF,创业板,20151222
300498.XSHE,300498.SZ,300498,温氏股份,WSGF,创业板,20151102
300499.XSHE,300499.SZ,300499,高澜股份,GLGF,创业板,20160202
300500.XSHE,300500.SZ,300500,启迪设计,QDSJ,创业板,20160204
300501.XSHE,300501.SZ,300501,海顺新材,HSXC,创业板,20160204
300502.XSHE,300502.SZ,300502,新易盛,XYS,创业板,20160303
300503.XSHE,300503.SZ,300503,昊志机电,HZJD,创业板,20160309
300504.XSHE,300504.SZ,300504,天邑股份,TYGF,创业板,20180330
300505.XSHE,300505.SZ,300505,川金诺,CJN,创业板,20160315
300506.XSHE,300506.SZ,300506,ST名家汇,STMJH,创业板,20160324
300507.XSHE,300507.SZ,300507,苏奥传感,SACG,创业板,20160429
300508.XSHE,300508.SZ,300508,维宏股份,WHGF,创业板,20160419
300509.XSHE,300509.SZ,300509,新美星,XMX,创业板,20160425
300510.XSHE,300510.SZ,300510,金冠股份,JGGF,创业板,20160506
300511.XSHE,300511.SZ,300511,雪榕生物,XRSW,创业板,20160504
300512.XSHE,300512.SZ,300512,中亚股份,ZYGF,创业板,20160526
300513.XSHE,300513.SZ,300513,恒实科技,HSKJ,创业板,20160530
300514.XSHE,300514.SZ,300514,友讯达,YXD,创业板,20170426
300515.XSHE,300515.SZ,300515,三德科技,SDKJ,创业板,20160608
300516.XSHE,300516.SZ,300516,久之洋,JZY,创业板,20160602
300517.XSHE,300517.SZ,300517,海波重科,HBZK,创业板,20160719
300518.XSHE,300518.SZ,300518,新迅达,XXD,创业板,20160624
300519.XSHE,300519.SZ,300519,新光药业,XGYY,创业板,20160624
300520.XSHE,300520.SZ,300520,科大国创,KDGC,创业板,20160708
300521.XSHE,300521.SZ,300521,爱司凯,ASK,创业板,20160705
300522.XSHE,300522.SZ,300522,世名科技,SMKJ,创业板,20160705
300523.XSHE,300523.SZ,300523,辰安科技,CAKJ,创业板,20160726
300525.XSHE,300525.SZ,300525,博思软件,BSRJ,创业板,20160726
300527.XSHE,300527.SZ,300527,ST应急,STYJ,创业板,20160805
300528.XSHE,300528.SZ,300528,幸福蓝海,XFLH,创业板,20160808
300529.XSHE,300529.SZ,300529,健帆生物,JFSW,创业板,20160802
300530.XSHE,300530.SZ,300530,领湃科技,LPKJ,创业板,20160809
300531.XSHE,300531.SZ,300531,优博讯,YBX,创业板,20160809
300532.XSHE,300532.SZ,300532,今天国际,JTGJ,创业板,20160818
300533.XSHE,300533.SZ,300533,冰川网络,BCWL,创业板,20160818
300534.XSHE,300534.SZ,300534,陇神戎发,LSRF,创业板,20160913
300535.XSHE,300535.SZ,300535,达威股份,DWGF,创业板,20160812
300536.XSHE,300536.SZ,300536,农尚环境,NSHJ,创业板,20160920
300537.XSHE,300537.SZ,300537,广信材料,GXCL,创业板,20160830
300538.XSHE,300538.SZ,300538,同益股份,TYGF,创业板,20160826
300539.XSHE,300539.SZ,300539,横河精密,HHJM,创业板,20160830
300540.XSHE,300540.SZ,300540,蜀道装备,SDZB,创业板,20160823
300541.XSHE,300541.SZ,300541,先进数通,XJST,创业板,20160913
300542.XSHE,300542.SZ,300542,新晨科技,XCKJ,创业板,20160920
300543.XSHE,300543.SZ,300543,朗科智能,LKZN,创业板,20160908
300545.XSHE,300545.SZ,300545,联得装备,LDZB,创业板,20160928
300546.XSHE,300546.SZ,300546,雄帝科技,XDKJ,创业板,20160928
300547.XSHE,300547.SZ,300547,川环科技,CHKJ,创业板,20160930
300548.XSHE,300548.SZ,300548,长芯博创,ZXBC,创业板,20161012
300549.XSHE,300549.SZ,300549,优德精密,YDJM,创业板,20160930
300550.XSHE,300550.SZ,300550,和仁科技,HRKJ,创业板,20161018
300551.XSHE,300551.SZ,300551,古鳌科技,GAKJ,创业板,20161018
300552.XSHE,300552.SZ,300552,万集科技,WJKJ,创业板,20161021
300553.XSHE,300553.SZ,300553,集智股份,JZGF,创业板,20161021
300554.XSHE,300554.SZ,300554,三超新材,SCXC,创业板,20170421
300555.XSHE,300555.SZ,300555,ST路通,STLT,创业板,20161018
300556.XSHE,300556.SZ,300556,丝路视觉,SLSJ,创业板,20161104
300557.XSHE,300557.SZ,300557,理工光科,LGGK,创业板,20161101
300558.XSHE,300558.SZ,300558,贝达药业,BDYY,创业板,20161107
300559.XSHE,300559.SZ,300559,佳发教育,JFJY,创业板,20161101
300560.XSHE,300560.SZ,300560,中富通,ZFT,创业板,20161101
300561.XSHE,300561.SZ,300561,汇金科技,HJKJ,创业板,20161117
300562.XSHE,300562.SZ,300562,乐心医疗,LXYL,创业板,20161116
300563.XSHE,300563.SZ,300563,神宇股份,SYGF,创业板,20161114
300564.XSHE,300564.SZ,300564,筑博设计,ZBSJ,创业板,20191108
300565.XSHE,300565.SZ,300565,科信技术,KXJS,创业板,20161122
300566.XSHE,300566.SZ,300566,激智科技,JZKJ,创业板,20161115
300567.XSHE,300567.SZ,300567,精测电子,JCDZ,创业板,20161122
300568.XSHE,300568.SZ,300568,星源材质,XYCZ,创业板,20161201
300569.XSHE,300569.SZ,300569,天能重工,TNZG,创业板,20161125
300570.XSHE,300570.SZ,300570,太辰光,TCG,创业板,20161206
300571.XSHE,300571.SZ,300571,平治信息,PZXX,创业板,20161213
300572.XSHE,300572.SZ,300572,安车检测,ACJC,创业板,20161206
300573.XSHE,300573.SZ,300573,兴齐眼药,XQYY,创业板,20161208
300575.XSHE,300575.SZ,300575,中旗股份,ZQGF,创业板,20161220
300576.XSHE,300576.SZ,300576,容大感光,RDGG,创业板,20161220
300577.XSHE,300577.SZ,300577,开润股份,KRGF,创业板,20161221
300578.XSHE,300578.SZ,300578,会畅科技,HCKJ,创业板,20170125
300579.XSHE,300579.SZ,300579,数字认证,SZRZ,创业板,20161223
300580.XSHE,300580.SZ,300580,贝斯特,BST,创业板,20170111
300581.XSHE,300581.SZ,300581,晨曦航空,CXHK,创业板,20161220
300582.XSHE,300582.SZ,300582,英飞特,YFT,创业板,20161228
300583.XSHE,300583.SZ,300583,赛托生物,STSW,创业板,20170106
300584.XSHE,300584.SZ,300584,海辰药业,HCYY,创业板,20170112
300585.XSHE,300585.SZ,300585,奥联电子,ALDZ,创业板,20161229
300586.XSHE,300586.SZ,300586,美联新材,MLXC,创业板,20170104
300587.XSHE,300587.SZ,300587,天铁科技,TTKJ,创业板,20170105
300588.XSHE,300588.SZ,300588,熙菱信息,XLXX,创业板,20170105
300589.XSHE,300589.SZ,300589,江龙船艇,JLCT,创业板,20170113
300590.XSHE,300590.SZ,300590,移为通信,YWTX,创业板,20170111
300591.XSHE,300591.SZ,300591,万里马,WLM,创业板,20170110
300592.XSHE,300592.SZ,300592,华凯易佰,HKYB,创业板,20170120
300593.XSHE,300593.SZ,300593,新雷能,XLN,创业板,20170113
300594.XSHE,300594.SZ,300594,ST朗进,STLJ,创业板,20190621
300595.XSHE,300595.SZ,300595,欧普康视,OPKS,创业板,20170117
300596.XSHE,300596.SZ,300596,利安隆,LAL,创业板,20170119
300597.XSHE,300597.SZ,300597,吉大通信,JDTX,创业板,20170123
300598.XSHE,300598.SZ,300598,诚迈科技,CMKJ,创业板,20170120
300599.XSHE,300599.SZ,300599,雄塑科技,XSKJ,创业板,20170123
300600.XSHE,300600.SZ,300600,国瑞科技,GRKJ,创业板,20170125
300601.XSHE,300601.SZ,300601,康泰生物,KTSW,创业板,20170207
300602.XSHE,300602.SZ,300602,飞荣达,FRD,创业板,20170126
300603.XSHE,300603.SZ,300603,立昂技术,LAJS,创业板,20170126
300604.XSHE,300604.SZ,300604,长川科技,CCKJ,创业板,20170417
300605.XSHE,300605.SZ,300605,恒锋信息,HFXX,创业板,20170208
300606.XSHE,300606.SZ,300606,金太阳,JTY,创业板,20170208
300607.XSHE,300607.SZ,300607,拓斯达,TSD,创业板,20170209
300608.XSHE,300608.SZ,300608,思特奇,STQ,创业板,20170213
300609.XSHE,300609.SZ,300609,汇纳科技,HNKJ,创业板,20170215
300610.XSHE,300610.SZ,300610,晨化股份,CHGF,创业板,20170213
300611.XSHE,300611.SZ,300611,美力科技,MLKJ,创业板,20170220
300612.XSHE,300612.SZ,300612,宣亚国际,XYGJ,创业板,20170215
300613.XSHE,300613.SZ,300613,富瀚微,FHW,创业板,20170220
300614.XSHE,300614.SZ,300614,百川畅银,BCCY,创业板,20210525
300615.XSHE,300615.SZ,300615,欣天科技,XTKJ,创业板,20170215
300616.XSHE,300616.SZ,300616,尚品宅配,SPZP,创业板,20170307
300617.XSHE,300617.SZ,300617,安靠智电,AKZD,创业板,20170228
300618.XSHE,300618.SZ,300618,寒锐钴业,HRGY,创业板,20170306
300619.XSHE,300619.SZ,300619,金银河,JYH,创业板,20170301
300620.XSHE,300620.SZ,300620,光库科技,GKKJ,创业板,20170310
300621.XSHE,300621.SZ,300621,维业股份,WYGF,创业板,20170316
300622.XSHE,300622.SZ,300622,博士眼镜,BSYJ,创业板,20170315
300623.XSHE,300623.SZ,300623,捷捷微电,JJWD,创业板,20170314
300624.XSHE,300624.SZ,300624,万兴科技,WXKJ,创业板,20180118
300625.XSHE,300625.SZ,300625,三雄极光,SXJG,创业板,20170317
300626.XSHE,300626.SZ,300626,华瑞股份,HRGF,创业板,20170320
300627.XSHE,300627.SZ,300627,华测导航,HCDH,创业板,20170321
300628.XSHE,300628.SZ,300628,亿联网络,YLWL,创业板,20170317
300629.XSHE,300629.SZ,300629,新劲刚,XJG,创业板,20170324
300631.XSHE,300631.SZ,300631,久吾高科,JWGK,创业板,20170323
300632.XSHE,300632.SZ,300632,光莆股份,GPGF,创业板,20170406
300633.XSHE,300633.SZ,300633,开立医疗,KLYL,创业板,20170406
300634.XSHE,300634.SZ,300634,彩讯股份,CXGF,创业板,20180323
300635.XSHE,300635.SZ,300635,中达安,ZDA,创业板,20170331
300636.XSHE,300636.SZ,300636,同和药业,THYY,创业板,20170331
300637.XSHE,300637.SZ,300637,扬帆新材,YFXC,创业板,20170412
300638.XSHE,300638.SZ,300638,广和通,GHT,创业板,20170413
300639.XSHE,300639.SZ,300639,凯普生物,KPSW,创业板,20170412
300640.XSHE,300640.SZ,300640,德艺文创,DYWC,创业板,20170417
300641.XSHE,300641.SZ,300641,正丹股份,ZDGF,创业板,20170418
300642.XSHE,300642.SZ,300642,透景生命,TJSM,创业板,20170421
300643.XSHE,300643.SZ,300643,万通智控,WTZK,创业板,20170505
300644.XSHE,300644.SZ,300644,南京聚隆,NJJL,创业板,20180206
300645.XSHE,300645.SZ,300645,正元智慧,ZYZH,创业板,20170421
300647.XSHE,300647.SZ,300647,超频三,CPS,创业板,20170503
300648.XSHE,300648.SZ,300648,星云股份,XYGF,创业板,20170425
300649.XSHE,300649.SZ,300649,杭州园林,HZYL,创业板,20170505
300650.XSHE,300650.SZ,300650,太龙股份,TLGF,创业板,20170503
300651.XSHE,300651.SZ,300651,金陵体育,JLTY,创业板,20170509
300652.XSHE,300652.SZ,300652,雷迪克,LDK,创业板,20170516
300653.XSHE,300653.SZ,300653,正海生物,ZHSW,创业板,20170516
300654.XSHE,300654.SZ,300654,世纪天鸿,SJTH,创业板,20170926
300655.XSHE,300655.SZ,300655,晶瑞电材,JRDC,创业板,20170523
300656.XSHE,300656.SZ,300656,民德电子,MDDZ,创业板,20170519
300657.XSHE,300657.SZ,300657,弘信电子,HXDZ,创业板,20170523
300658.XSHE,300658.SZ,300658,延江股份,YJGF,创业板,20170602
300659.XSHE,300659.SZ,300659,中孚信息,ZFXX,创业板,20170526
300660.XSHE,300660.SZ,300660,江苏雷利,JSLL,创业板,20170602
300661.XSHE,300661.SZ,300661,圣邦股份,SBGF,创业板,20170606
300662.XSHE,300662.SZ,300662,科锐国际,KRGJ,创业板,20170608
300663.XSHE,300663.SZ,300663,科蓝软件,KLRJ,创业板,20170608
300664.XSHE,300664.SZ,300664,鹏鹞环保,PYHB,创业板,20180105
300665.XSHE,300665.SZ,300665,飞鹿股份,FLGF,创业板,20170613
300666.XSHE,300666.SZ,300666,江丰电子,JFDZ,创业板,20170615
300667.XSHE,300667.SZ,300667,必创科技,BCKJ,创业板,20170619
300668.XSHE,300668.SZ,300668,杰恩股份,JEGF,创业板,20170619
300669.XSHE,300669.SZ,300669,沪宁股份,HNGF,创业板,20170629
300670.XSHE,300670.SZ,300670,大烨智能,DYZN,创业板,20170703
300671.XSHE,300671.SZ,300671,富满微,FMW,创业板,20170705
300672.XSHE,300672.SZ,300672,国科微,GKW,创业板,20170712
300673.XSHE,300673.SZ,300673,佩蒂股份,PDGF,创业板,20170711
300674.XSHE,300674.SZ,300674,宇信科技,YXKJ,创业板,20181107
300675.XSHE,300675.SZ,300675,建科院,JKY,创业板,20170719
300676.XSHE,300676.SZ,300676,华大基因,HDJY,创业板,20170714
300677.XSHE,300677.SZ,300677,英科医疗,YKYL,创业板,20170721
300678.XSHE,300678.SZ,300678,中科信息,ZKXX,创业板,20170728
300679.XSHE,300679.SZ,300679,电连技术,DLJS,创业板,20170731
300680.XSHE,300680.SZ,300680,隆盛科技,LSKJ,创业板,20170725
300681.XSHE,300681.SZ,300681,英搏尔,YBE,创业板,20170725
300682.XSHE,300682.SZ,300682,朗新科技,LXKJ,创业板,20170801
300683.XSHE,300683.SZ,300683,海特生物,HTSW,创业板,20170808
300684.XSHE,300684.SZ,300684,中石科技,ZSKJ,创业板,20171227
300685.XSHE,300685.SZ,300685,艾德生物,ADSW,创业板,20170802
300686.XSHE,300686.SZ,300686,智动力,ZDL,创业板,20170804
300687.XSHE,300687.SZ,300687,赛意信息,SYXX,创业板,20170803
300688.XSHE,300688.SZ,300688,创业黑马,CYHM,创业板,20170810
300689.XSHE,300689.SZ,300689,澄天伟业,CTWY,创业板,20170809
300690.XSHE,300690.SZ,300690,双一科技,SYKJ,创业板,20170808
300691.XSHE,300691.SZ,300691,联合光电,LHGD,创业板,20170811
300692.XSHE,300692.SZ,300692,中赋科技,ZFKJ,创业板,20170821
300693.XSHE,300693.SZ,300693,盛弘股份,SHGF,创业板,20170822
300694.XSHE,300694.SZ,300694,蠡湖股份,LHGF,创业板,20181015
300695.XSHE,300695.SZ,300695,兆丰股份,ZFGF,创业板,20170908
300696.XSHE,300696.SZ,300696,爱乐达,ALD,创业板,20170822
300697.XSHE,300697.SZ,300697,电工合金,DGHJ,创业板,20170907
300698.XSHE,300698.SZ,300698,万马科技,WMKJ,创业板,20170831
300699.XSHE,300699.SZ,300699,光威复材,GWFC,创业板,20170901
300700.XSHE,300700.SZ,300700,岱勒新材,DLXC,创业板,20170912
300701.XSHE,300701.SZ,300701,森霸传感,SBCG,创业板,20170915
300702.XSHE,300702.SZ,300702,天宇股份,TYGF,创业板,20170919
300703.XSHE,300703.SZ,300703,创源股份,CYGF,创业板,20170919
300705.XSHE,300705.SZ,300705,九典制药,JDZY,创业板,20171010
300706.XSHE,300706.SZ,300706,阿石创,ASC,创业板,20170926
300707.XSHE,300707.SZ,300707,威唐工业,WTGY,创业板,20171010
300708.XSHE,300708.SZ,300708,聚灿光电,JCGD,创业板,20171016
300709.XSHE,300709.SZ,300709,精研科技,JYKJ,创业板,20171019
300710.XSHE,300710.SZ,300710,万隆光电,WLGD,创业板,20171019
300711.XSHE,300711.SZ,300711,广哈通信,GHTX,创业板,20171101
300712.XSHE,300712.SZ,300712,永福股份,YFGF,创业板,20171031
300713.XSHE,300713.SZ,300713,英可瑞,YKR,创业板,20171101
300715.XSHE,300715.SZ,300715,凯伦股份,KLGF,创业板,20171026
300716.XSHE,300716.SZ,300716,*ST泉为,STQW,创业板,20171109
300717.XSHE,300717.SZ,300717,华信新材,HXXC,创业板,20171106
300718.XSHE,300718.SZ,300718,长盛轴承,ZSZC,创业板,20171106
300719.XSHE,300719.SZ,300719,安达维尔,ADWE,创业板,20171109
300720.XSHE,300720.SZ,300720,海川智能,HCZN,创业板,20171106
300721.XSHE,300721.SZ,300721,怡达股份,YDGF,创业板,20171115
300722.XSHE,300722.SZ,300722,新余国科,XYGK,创业板,20171110
300723.XSHE,300723.SZ,300723,一品红,YPH,创业板,20171116
